datetime,data,type,unit,network,region
2016-03-26 11:15:00,17.57,distillate,MW,nem,TAS1
2016-03-26 11:20:00,17.51,distillate,MW,nem,TAS1
2016-03-26 11:25:00,17.43,distillate,MW,nem,TAS1
2016-03-26 11:30:00,17.54,distillate,MW,nem,TAS1
2016-03-26 11:35:00,17.54,distillate,MW,nem,TAS1
2016-03-26 11:40:00,17.83,distillate,MW,nem,TAS1
2016-03-26 11:45:00,17.52,distillate,MW,nem,TAS1
2016-03-26 11:50:00,17.65,distillate,MW,nem,TAS1
2016-03-26 11:55:00,17.87,distillate,MW,nem,TAS1
2016-03-26 12:00:00,17.52,distillate,MW,nem,TAS1
2016-03-26 12:05:00,18.55,distillate,MW,nem,TAS1
2016-03-26 12:10:00,18.37,distillate,MW,nem,TAS1
2016-03-26 12:15:00,18.39,distillate,MW,nem,TAS1
2016-03-26 12:20:00,18.59,distillate,MW,nem,TAS1
2016-03-26 12:25:00,18.34,distillate,MW,nem,TAS1
2016-03-26 12:30:00,18.42,distillate,MW,nem,TAS1
2016-03-26 12:35:00,18.72,distillate,MW,nem,TAS1
2016-03-26 12:40:00,18.46,distillate,MW,nem,TAS1
2016-03-26 12:45:00,18.34,distillate,MW,nem,TAS1
2016-03-26 12:50:00,18.69,distillate,MW,nem,TAS1
2016-03-26 12:55:00,18.66,distillate,MW,nem,TAS1
2016-03-26 13:00:00,18.58,distillate,MW,nem,TAS1
2016-03-26 13:05:00,18.71,distillate,MW,nem,TAS1
2016-03-26 13:10:00,18.79,distillate,MW,nem,TAS1
2016-03-26 13:15:00,18.34,distillate,MW,nem,TAS1
2016-03-26 13:20:00,18.36,distillate,MW,nem,TAS1
2016-03-26 13:25:00,18.56,distillate,MW,nem,TAS1
2016-03-26 13:30:00,18.34,distillate,MW,nem,TAS1
2016-03-26 13:35:00,18.49,distillate,MW,nem,TAS1
2016-03-26 13:40:00,18.44,distillate,MW,nem,TAS1
2016-03-26 13:45:00,18.53,distillate,MW,nem,TAS1
2016-03-26 13:50:00,18.44,distillate,MW,nem,TAS1
2016-03-26 13:55:00,18.6,distillate,MW,nem,TAS1
2016-03-26 14:00:00,18.55,distillate,MW,nem,TAS1
2016-03-26 14:05:00,18.57,distillate,MW,nem,TAS1
2016-03-26 14:10:00,18.52,distillate,MW,nem,TAS1
2016-03-26 14:15:00,17.77,distillate,MW,nem,TAS1
2016-03-26 14:20:00,17.68,distillate,MW,nem,TAS1
2016-03-26 14:25:00,17.61,distillate,MW,nem,TAS1
2016-03-26 14:30:00,17.76,distillate,MW,nem,TAS1
2016-03-26 14:35:00,17.53,distillate,MW,nem,TAS1
2016-03-26 14:40:00,18.02,distillate,MW,nem,TAS1
2016-03-26 14:45:00,17.69,distillate,MW,nem,TAS1
2016-03-26 14:50:00,17.56,distillate,MW,nem,TAS1
2016-03-26 14:55:00,17.63,distillate,MW,nem,TAS1
2016-03-26 15:00:00,17.64,distillate,MW,nem,TAS1
2016-03-26 15:05:00,17.51,distillate,MW,nem,TAS1
2016-03-26 15:10:00,18.6,distillate,MW,nem,TAS1
2016-03-26 15:15:00,18.42,distillate,MW,nem,TAS1
2016-03-26 15:20:00,18.36,distillate,MW,nem,TAS1
2016-03-26 15:25:00,18.61,distillate,MW,nem,TAS1
2016-03-26 15:30:00,18.56,distillate,MW,nem,TAS1
2016-03-26 15:35:00,18.46,distillate,MW,nem,TAS1
2016-03-26 15:40:00,18.55,distillate,MW,nem,TAS1
2016-03-26 15:45:00,18.44,distillate,MW,nem,TAS1
2016-03-26 15:50:00,18.43,distillate,MW,nem,TAS1
2016-03-26 15:55:00,18.52,distillate,MW,nem,TAS1
2016-03-26 16:00:00,18.51,distillate,MW,nem,TAS1
2016-03-26 16:05:00,18.21,distillate,MW,nem,TAS1
2016-03-26 16:10:00,18.57,distillate,MW,nem,TAS1
2016-03-26 16:15:00,18.6,distillate,MW,nem,TAS1
2016-03-26 16:20:00,18.43,distillate,MW,nem,TAS1
2016-03-26 16:25:00,18.51,distillate,MW,nem,TAS1
2016-03-26 16:30:00,18.52,distillate,MW,nem,TAS1
2016-03-26 16:35:00,18.58,distillate,MW,nem,TAS1
2016-03-26 16:40:00,18.61,distillate,MW,nem,TAS1
2016-03-26 16:45:00,18.55,distillate,MW,nem,TAS1
2016-03-26 16:50:00,19.04,distillate,MW,nem,TAS1
2016-03-26 16:55:00,19.61,distillate,MW,nem,TAS1
2016-03-26 17:00:00,19.39,distillate,MW,nem,TAS1
2016-03-26 17:05:00,19.54,distillate,MW,nem,TAS1
2016-03-26 17:10:00,19.41,distillate,MW,nem,TAS1
2016-03-26 17:15:00,19.22,distillate,MW,nem,TAS1
2016-03-26 17:20:00,19.19,distillate,MW,nem,TAS1
2016-03-26 17:25:00,19.42,distillate,MW,nem,TAS1
2016-03-26 17:30:00,19.44,distillate,MW,nem,TAS1
2016-03-26 17:35:00,19.27,distillate,MW,nem,TAS1
2016-03-26 17:40:00,19.34,distillate,MW,nem,TAS1
2016-03-26 17:45:00,19.32,distillate,MW,nem,TAS1
2016-03-26 17:50:00,19.36,distillate,MW,nem,TAS1
2016-03-26 17:55:00,19.31,distillate,MW,nem,TAS1
2016-03-26 18:00:00,19.35,distillate,MW,nem,TAS1
2016-03-26 18:05:00,19.37,distillate,MW,nem,TAS1
2016-03-26 18:10:00,19.19,distillate,MW,nem,TAS1
2016-03-26 18:15:00,19.55,distillate,MW,nem,TAS1
2016-03-26 18:20:00,19.48,distillate,MW,nem,TAS1
2016-03-26 18:25:00,19.43,distillate,MW,nem,TAS1
2016-03-26 18:30:00,19.17,distillate,MW,nem,TAS1
2016-03-26 18:35:00,19.27,distillate,MW,nem,TAS1
2016-03-26 18:40:00,19.62,distillate,MW,nem,TAS1
2016-03-26 18:45:00,19.42,distillate,MW,nem,TAS1
2016-03-26 18:50:00,19.64,distillate,MW,nem,TAS1
2016-03-26 18:55:00,19.2,distillate,MW,nem,TAS1
2016-03-26 19:00:00,19.21,distillate,MW,nem,TAS1
2016-03-26 19:05:00,19.36,distillate,MW,nem,TAS1
2016-03-26 19:10:00,19.4,distillate,MW,nem,TAS1
2016-03-26 19:15:00,19.38,distillate,MW,nem,TAS1
2016-03-26 19:20:00,19.17,distillate,MW,nem,TAS1
2016-03-26 19:25:00,19.34,distillate,MW,nem,TAS1
2016-03-26 19:30:00,19.3,distillate,MW,nem,TAS1
2016-03-26 19:35:00,19.47,distillate,MW,nem,TAS1
2016-03-26 19:40:00,19.41,distillate,MW,nem,TAS1
2016-03-26 19:45:00,19.08,distillate,MW,nem,TAS1
2016-03-26 19:50:00,19.25,distillate,MW,nem,TAS1
2016-03-26 19:55:00,19.24,distillate,MW,nem,TAS1
2016-03-26 20:00:00,19.43,distillate,MW,nem,TAS1
2016-03-26 20:05:00,19.12,distillate,MW,nem,TAS1
2016-03-26 20:10:00,19.18,distillate,MW,nem,TAS1
2016-03-26 20:15:00,19.35,distillate,MW,nem,TAS1
2016-03-26 20:20:00,19.23,distillate,MW,nem,TAS1
2016-03-26 20:25:00,19.36,distillate,MW,nem,TAS1
2016-03-26 20:30:00,19.18,distillate,MW,nem,TAS1
2016-03-26 20:35:00,19.09,distillate,MW,nem,TAS1
2016-03-26 20:40:00,19.3,distillate,MW,nem,TAS1
2016-03-26 20:45:00,19.41,distillate,MW,nem,TAS1
2016-03-26 20:50:00,19.47,distillate,MW,nem,TAS1
2016-03-26 20:55:00,19.44,distillate,MW,nem,TAS1
2016-03-26 21:00:00,19.41,distillate,MW,nem,TAS1
2016-03-26 21:05:00,19.45,distillate,MW,nem,TAS1
2016-03-26 21:10:00,19.23,distillate,MW,nem,TAS1
2016-03-26 21:15:00,19.42,distillate,MW,nem,TAS1
2016-03-26 21:20:00,19.45,distillate,MW,nem,TAS1
2016-03-26 21:25:00,19.54,distillate,MW,nem,TAS1
2016-03-26 21:30:00,19.47,distillate,MW,nem,TAS1
2016-03-26 21:35:00,19.42,distillate,MW,nem,TAS1
2016-03-26 21:40:00,19.42,distillate,MW,nem,TAS1
2016-03-26 21:45:00,19.37,distillate,MW,nem,TAS1
2016-03-26 21:50:00,19.41,distillate,MW,nem,TAS1
2016-03-26 21:55:00,19.37,distillate,MW,nem,TAS1
2016-03-26 22:00:00,19.35,distillate,MW,nem,TAS1
2016-03-26 22:05:00,19.42,distillate,MW,nem,TAS1
2016-03-26 22:10:00,19.34,distillate,MW,nem,TAS1
2016-03-26 22:15:00,19.24,distillate,MW,nem,TAS1
2016-03-26 22:20:00,18.87,distillate,MW,nem,TAS1
2016-03-26 22:25:00,19.43,distillate,MW,nem,TAS1
2016-03-26 22:30:00,19.33,distillate,MW,nem,TAS1
2016-03-26 22:35:00,19.54,distillate,MW,nem,TAS1
2016-03-26 22:40:00,19.28,distillate,MW,nem,TAS1
2016-03-26 22:45:00,19.31,distillate,MW,nem,TAS1
2016-03-26 22:50:00,19.22,distillate,MW,nem,TAS1
2016-03-26 22:55:00,19.37,distillate,MW,nem,TAS1
2016-03-26 23:00:00,19.28,distillate,MW,nem,TAS1
2016-03-26 23:05:00,19.43,distillate,MW,nem,TAS1
2016-03-26 23:10:00,19.28,distillate,MW,nem,TAS1
2016-03-26 23:15:00,19.46,distillate,MW,nem,TAS1
2016-03-26 23:20:00,19.21,distillate,MW,nem,TAS1
2016-03-26 23:25:00,19.38,distillate,MW,nem,TAS1
2016-03-26 23:30:00,19.32,distillate,MW,nem,TAS1
2016-03-26 23:35:00,19.31,distillate,MW,nem,TAS1
2016-03-26 23:40:00,19.37,distillate,MW,nem,TAS1
2016-03-26 23:45:00,19.36,distillate,MW,nem,TAS1
2016-03-26 23:50:00,19.38,distillate,MW,nem,TAS1
2016-03-26 23:55:00,19.34,distillate,MW,nem,TAS1
2016-03-27 00:00:00,19.47,distillate,MW,nem,TAS1
2016-03-27 00:05:00,19.45,distillate,MW,nem,TAS1
2016-03-27 00:10:00,19.37,distillate,MW,nem,TAS1
2016-03-27 00:15:00,19.38,distillate,MW,nem,TAS1
2016-03-27 00:20:00,19.24,distillate,MW,nem,TAS1
2016-03-27 00:25:00,19.37,distillate,MW,nem,TAS1
2016-03-27 00:30:00,19.42,distillate,MW,nem,TAS1
2016-03-27 00:35:00,19.45,distillate,MW,nem,TAS1
2016-03-27 00:40:00,19.19,distillate,MW,nem,TAS1
2016-03-27 00:45:00,19.42,distillate,MW,nem,TAS1
2016-03-27 00:50:00,19.34,distillate,MW,nem,TAS1
2016-03-27 00:55:00,19.33,distillate,MW,nem,TAS1
2016-03-27 01:00:00,19.31,distillate,MW,nem,TAS1
2016-03-27 01:05:00,19.48,distillate,MW,nem,TAS1
2016-03-27 01:10:00,19.33,distillate,MW,nem,TAS1
2016-03-27 01:15:00,19.52,distillate,MW,nem,TAS1
2016-03-27 01:20:00,19.18,distillate,MW,nem,TAS1
2016-03-27 01:25:00,19.35,distillate,MW,nem,TAS1
2016-03-27 01:30:00,19.32,distillate,MW,nem,TAS1
2016-03-27 01:35:00,19.5,distillate,MW,nem,TAS1
2016-03-27 01:40:00,19.41,distillate,MW,nem,TAS1
2016-03-27 01:45:00,19.4,distillate,MW,nem,TAS1
2016-03-27 01:50:00,19.16,distillate,MW,nem,TAS1
2016-03-27 01:55:00,19.44,distillate,MW,nem,TAS1
2016-03-27 02:00:00,19.37,distillate,MW,nem,TAS1
2016-03-27 02:05:00,19.31,distillate,MW,nem,TAS1
2016-03-27 02:10:00,19.32,distillate,MW,nem,TAS1
2016-03-27 02:15:00,19.41,distillate,MW,nem,TAS1
2016-03-27 02:20:00,19.2,distillate,MW,nem,TAS1
2016-03-27 02:25:00,19.31,distillate,MW,nem,TAS1
2016-03-27 02:30:00,19.39,distillate,MW,nem,TAS1
2016-03-27 02:35:00,19.32,distillate,MW,nem,TAS1
2016-03-27 02:40:00,19.54,distillate,MW,nem,TAS1
2016-03-27 02:45:00,19.05,distillate,MW,nem,TAS1
2016-03-27 02:50:00,19.49,distillate,MW,nem,TAS1
2016-03-27 02:55:00,19.4,distillate,MW,nem,TAS1
2016-03-27 03:00:00,19.39,distillate,MW,nem,TAS1
2016-03-27 03:05:00,19.36,distillate,MW,nem,TAS1
2016-03-27 03:10:00,19.41,distillate,MW,nem,TAS1
2016-03-27 03:15:00,19.35,distillate,MW,nem,TAS1
2016-03-27 03:20:00,19.28,distillate,MW,nem,TAS1
2016-03-27 03:25:00,19.35,distillate,MW,nem,TAS1
2016-03-27 03:30:00,19.33,distillate,MW,nem,TAS1
2016-03-27 03:35:00,19.39,distillate,MW,nem,TAS1
2016-03-27 03:40:00,19.11,distillate,MW,nem,TAS1
2016-03-27 03:45:00,19.35,distillate,MW,nem,TAS1
2016-03-27 03:50:00,19.37,distillate,MW,nem,TAS1
2016-03-27 03:55:00,19.35,distillate,MW,nem,TAS1
2016-03-27 04:00:00,19.19,distillate,MW,nem,TAS1
2016-03-27 04:05:00,19.22,distillate,MW,nem,TAS1
2016-03-27 04:10:00,19.43,distillate,MW,nem,TAS1
2016-03-27 04:15:00,19.31,distillate,MW,nem,TAS1
2016-03-27 04:20:00,19.43,distillate,MW,nem,TAS1
2016-03-27 04:25:00,19.36,distillate,MW,nem,TAS1
2016-03-27 04:30:00,19.3,distillate,MW,nem,TAS1
2016-03-27 04:35:00,19.27,distillate,MW,nem,TAS1
2016-03-27 04:40:00,19.41,distillate,MW,nem,TAS1
2016-03-27 04:45:00,19.41,distillate,MW,nem,TAS1
2016-03-27 04:50:00,19.38,distillate,MW,nem,TAS1
2016-03-27 04:55:00,19.38,distillate,MW,nem,TAS1
2016-03-27 05:00:00,19.37,distillate,MW,nem,TAS1
2016-03-27 05:05:00,19.37,distillate,MW,nem,TAS1
2016-03-27 05:10:00,19.37,distillate,MW,nem,TAS1
2016-03-27 05:15:00,19.51,distillate,MW,nem,TAS1
2016-03-27 05:20:00,19.49,distillate,MW,nem,TAS1
2016-03-27 05:25:00,19.35,distillate,MW,nem,TAS1
2016-03-27 05:30:00,19.33,distillate,MW,nem,TAS1
2016-03-27 05:35:00,19.35,distillate,MW,nem,TAS1
2016-03-27 05:40:00,19.3,distillate,MW,nem,TAS1
2016-03-27 05:45:00,19.4,distillate,MW,nem,TAS1
2016-03-27 05:50:00,19.17,distillate,MW,nem,TAS1
2016-03-27 05:55:00,19.44,distillate,MW,nem,TAS1
2016-03-27 06:00:00,19.39,distillate,MW,nem,TAS1
2016-03-27 06:05:00,19.32,distillate,MW,nem,TAS1
2016-03-27 06:10:00,19.28,distillate,MW,nem,TAS1
2016-03-27 06:15:00,19.39,distillate,MW,nem,TAS1
2016-03-27 06:20:00,19.3,distillate,MW,nem,TAS1
2016-03-27 06:25:00,19.51,distillate,MW,nem,TAS1
2016-03-27 06:30:00,19.32,distillate,MW,nem,TAS1
2016-03-27 06:35:00,19.29,distillate,MW,nem,TAS1
2016-03-27 06:40:00,19.31,distillate,MW,nem,TAS1
2016-03-27 06:45:00,19.39,distillate,MW,nem,TAS1
2016-03-27 06:50:00,19.29,distillate,MW,nem,TAS1
2016-03-27 06:55:00,19.42,distillate,MW,nem,TAS1
2016-03-27 07:00:00,17.71,distillate,MW,nem,TAS1
2016-03-27 07:05:00,17.65,distillate,MW,nem,TAS1
2016-03-27 07:10:00,17.69,distillate,MW,nem,TAS1
2016-03-27 07:15:00,17.68,distillate,MW,nem,TAS1
2016-03-27 07:20:00,17.61,distillate,MW,nem,TAS1
2016-03-27 07:25:00,17.72,distillate,MW,nem,TAS1
2016-03-27 07:30:00,18.53,distillate,MW,nem,TAS1
2016-03-27 07:35:00,18.53,distillate,MW,nem,TAS1
2016-03-27 07:40:00,18.54,distillate,MW,nem,TAS1
2016-03-27 07:45:00,18.59,distillate,MW,nem,TAS1
2016-03-27 07:50:00,18.59,distillate,MW,nem,TAS1
2016-03-27 07:55:00,18.36,distillate,MW,nem,TAS1
2016-03-27 08:00:00,18.46,distillate,MW,nem,TAS1
2016-03-27 08:05:00,18.3,distillate,MW,nem,TAS1
2016-03-27 08:10:00,18.62,distillate,MW,nem,TAS1
2016-03-27 08:15:00,18.42,distillate,MW,nem,TAS1
2016-03-27 08:20:00,18.51,distillate,MW,nem,TAS1
2016-03-27 08:25:00,18.57,distillate,MW,nem,TAS1
2016-03-27 08:30:00,18.52,distillate,MW,nem,TAS1
2016-03-27 08:35:00,18.43,distillate,MW,nem,TAS1
2016-03-27 08:40:00,18.32,distillate,MW,nem,TAS1
2016-03-27 08:45:00,18.58,distillate,MW,nem,TAS1
2016-03-27 08:50:00,18.56,distillate,MW,nem,TAS1
2016-03-27 08:55:00,18.6,distillate,MW,nem,TAS1
2016-03-27 09:00:00,18.47,distillate,MW,nem,TAS1
2016-03-27 09:05:00,17.64,distillate,MW,nem,TAS1
2016-03-27 09:10:00,17.68,distillate,MW,nem,TAS1
2016-03-27 09:15:00,17.67,distillate,MW,nem,TAS1
2016-03-27 09:20:00,17.63,distillate,MW,nem,TAS1
2016-03-27 09:25:00,17.59,distillate,MW,nem,TAS1
2016-03-27 09:30:00,17.84,distillate,MW,nem,TAS1
2016-03-27 09:35:00,17.7,distillate,MW,nem,TAS1
2016-03-27 09:40:00,17.58,distillate,MW,nem,TAS1
2016-03-27 09:45:00,17.64,distillate,MW,nem,TAS1
2016-03-27 09:50:00,17.73,distillate,MW,nem,TAS1
2016-03-27 09:55:00,18.57,distillate,MW,nem,TAS1
2016-03-27 10:00:00,18.47,distillate,MW,nem,TAS1
2016-03-27 10:05:00,18.53,distillate,MW,nem,TAS1
2016-03-27 10:10:00,18.56,distillate,MW,nem,TAS1
2016-03-27 10:15:00,17.62,distillate,MW,nem,TAS1
2016-03-27 10:20:00,17.58,distillate,MW,nem,TAS1
2016-03-27 10:25:00,17.78,distillate,MW,nem,TAS1
2016-03-27 10:30:00,17.69,distillate,MW,nem,TAS1
2016-03-27 10:35:00,17.67,distillate,MW,nem,TAS1
2016-03-27 10:40:00,17.7,distillate,MW,nem,TAS1
2016-03-27 10:45:00,17.74,distillate,MW,nem,TAS1
2016-03-27 10:50:00,17.76,distillate,MW,nem,TAS1
2016-03-27 10:55:00,17.63,distillate,MW,nem,TAS1
2016-03-27 11:00:00,17.72,distillate,MW,nem,TAS1
2016-03-27 11:05:00,17.77,distillate,MW,nem,TAS1
2016-03-27 11:10:00,17.75,distillate,MW,nem,TAS1
2016-03-27 11:15:00,17.6,distillate,MW,nem,TAS1
2016-03-27 11:20:00,17.67,distillate,MW,nem,TAS1
2016-03-27 11:25:00,17.56,distillate,MW,nem,TAS1
2016-03-27 11:30:00,17.64,distillate,MW,nem,TAS1
2016-03-27 11:35:00,17.61,distillate,MW,nem,TAS1
2016-03-27 11:40:00,17.65,distillate,MW,nem,TAS1
2016-03-27 11:45:00,17.7,distillate,MW,nem,TAS1
2016-03-27 11:50:00,17.79,distillate,MW,nem,TAS1
2016-03-27 11:55:00,17.73,distillate,MW,nem,TAS1
2016-03-27 12:00:00,17.69,distillate,MW,nem,TAS1
2016-03-27 12:05:00,17.73,distillate,MW,nem,TAS1
2016-03-27 12:10:00,17.57,distillate,MW,nem,TAS1
2016-03-27 12:15:00,18.53,distillate,MW,nem,TAS1
2016-03-27 12:20:00,17.99,distillate,MW,nem,TAS1
2016-03-27 12:25:00,17.96,distillate,MW,nem,TAS1
2016-03-27 12:30:00,18.03,distillate,MW,nem,TAS1
2016-03-27 12:35:00,18.0,distillate,MW,nem,TAS1
2016-03-27 12:40:00,18.08,distillate,MW,nem,TAS1
2016-03-27 12:45:00,17.8,distillate,MW,nem,TAS1
2016-03-27 12:50:00,17.77,distillate,MW,nem,TAS1
2016-03-27 12:55:00,17.89,distillate,MW,nem,TAS1
2016-03-27 13:00:00,17.95,distillate,MW,nem,TAS1
2016-03-27 13:05:00,17.75,distillate,MW,nem,TAS1
2016-03-27 13:10:00,17.72,distillate,MW,nem,TAS1
2016-03-27 13:15:00,17.51,distillate,MW,nem,TAS1
2016-03-27 13:20:00,17.69,distillate,MW,nem,TAS1
2016-03-27 13:25:00,17.65,distillate,MW,nem,TAS1
2016-03-27 13:30:00,17.68,distillate,MW,nem,TAS1
2016-03-27 13:35:00,17.82,distillate,MW,nem,TAS1
2016-03-27 13:40:00,17.54,distillate,MW,nem,TAS1
2016-03-27 13:45:00,17.74,distillate,MW,nem,TAS1
2016-03-27 13:50:00,17.73,distillate,MW,nem,TAS1
2016-03-27 13:55:00,17.69,distillate,MW,nem,TAS1
2016-03-27 14:00:00,17.56,distillate,MW,nem,TAS1
2016-03-27 14:05:00,17.67,distillate,MW,nem,TAS1
2016-03-27 14:10:00,17.72,distillate,MW,nem,TAS1
2016-03-27 14:15:00,17.72,distillate,MW,nem,TAS1
2016-03-27 14:20:00,17.72,distillate,MW,nem,TAS1
2016-03-27 14:25:00,18.11,distillate,MW,nem,TAS1
2016-03-27 14:30:00,18.47,distillate,MW,nem,TAS1
2016-03-27 14:35:00,18.46,distillate,MW,nem,TAS1
2016-03-27 14:40:00,18.51,distillate,MW,nem,TAS1
2016-03-27 14:45:00,18.43,distillate,MW,nem,TAS1
2016-03-27 14:50:00,18.55,distillate,MW,nem,TAS1
2016-03-27 14:55:00,18.55,distillate,MW,nem,TAS1
2016-03-27 15:00:00,18.45,distillate,MW,nem,TAS1
2016-03-27 15:05:00,18.49,distillate,MW,nem,TAS1
2016-03-27 15:10:00,18.39,distillate,MW,nem,TAS1
2016-03-27 15:15:00,18.46,distillate,MW,nem,TAS1
2016-03-27 15:20:00,18.48,distillate,MW,nem,TAS1
2016-03-27 15:25:00,18.54,distillate,MW,nem,TAS1
2016-03-27 15:30:00,18.49,distillate,MW,nem,TAS1
2016-03-27 15:35:00,18.42,distillate,MW,nem,TAS1
2016-03-27 15:40:00,18.54,distillate,MW,nem,TAS1
2016-03-27 15:45:00,18.58,distillate,MW,nem,TAS1
2016-03-27 15:50:00,18.57,distillate,MW,nem,TAS1
2016-03-27 15:55:00,18.43,distillate,MW,nem,TAS1
2016-03-27 16:00:00,18.59,distillate,MW,nem,TAS1
2016-03-27 16:05:00,18.56,distillate,MW,nem,TAS1
2016-03-27 16:10:00,18.41,distillate,MW,nem,TAS1
2016-03-27 16:15:00,18.37,distillate,MW,nem,TAS1
2016-03-27 16:20:00,18.55,distillate,MW,nem,TAS1
2016-03-27 16:25:00,18.55,distillate,MW,nem,TAS1
2016-03-27 16:30:00,18.57,distillate,MW,nem,TAS1
2016-03-27 16:35:00,18.52,distillate,MW,nem,TAS1
2016-03-27 16:40:00,18.54,distillate,MW,nem,TAS1
2016-03-27 16:45:00,18.41,distillate,MW,nem,TAS1
2016-03-27 16:50:00,19.42,distillate,MW,nem,TAS1
2016-03-27 16:55:00,19.43,distillate,MW,nem,TAS1
2016-03-27 17:00:00,19.36,distillate,MW,nem,TAS1
2016-03-27 17:05:00,19.32,distillate,MW,nem,TAS1
2016-03-27 17:10:00,19.15,distillate,MW,nem,TAS1
2016-03-27 17:15:00,19.36,distillate,MW,nem,TAS1
2016-03-27 17:20:00,19.31,distillate,MW,nem,TAS1
2016-03-27 17:25:00,19.52,distillate,MW,nem,TAS1
2016-03-27 17:30:00,19.43,distillate,MW,nem,TAS1
2016-03-27 17:35:00,19.57,distillate,MW,nem,TAS1
2016-03-27 17:40:00,19.4,distillate,MW,nem,TAS1
2016-03-27 17:45:00,19.29,distillate,MW,nem,TAS1
2016-03-27 17:50:00,19.45,distillate,MW,nem,TAS1
2016-03-27 17:55:00,19.5,distillate,MW,nem,TAS1
2016-03-27 18:00:00,19.34,distillate,MW,nem,TAS1
2016-03-27 18:05:00,19.41,distillate,MW,nem,TAS1
2016-03-27 18:10:00,19.32,distillate,MW,nem,TAS1
2016-03-27 18:15:00,19.4,distillate,MW,nem,TAS1
2016-03-27 18:20:00,19.22,distillate,MW,nem,TAS1
2016-03-27 18:25:00,19.36,distillate,MW,nem,TAS1
2016-03-27 18:30:00,19.4,distillate,MW,nem,TAS1
2016-03-27 18:35:00,19.31,distillate,MW,nem,TAS1
2016-03-27 18:40:00,19.35,distillate,MW,nem,TAS1
2016-03-27 18:45:00,19.5,distillate,MW,nem,TAS1
2016-03-27 18:50:00,19.33,distillate,MW,nem,TAS1
2016-03-27 18:55:00,19.27,distillate,MW,nem,TAS1
2016-03-27 19:00:00,19.34,distillate,MW,nem,TAS1
2016-03-27 19:05:00,19.52,distillate,MW,nem,TAS1
2016-03-27 19:10:00,19.24,distillate,MW,nem,TAS1
2016-03-27 19:15:00,19.28,distillate,MW,nem,TAS1
2016-03-27 19:20:00,19.47,distillate,MW,nem,TAS1
2016-03-27 19:25:00,19.39,distillate,MW,nem,TAS1
2016-03-27 19:30:00,19.46,distillate,MW,nem,TAS1
2016-03-27 19:35:00,19.2,distillate,MW,nem,TAS1
2016-03-27 19:40:00,19.21,distillate,MW,nem,TAS1
2016-03-27 19:45:00,19.27,distillate,MW,nem,TAS1
2016-03-27 19:50:00,19.13,distillate,MW,nem,TAS1
2016-03-27 19:55:00,19.34,distillate,MW,nem,TAS1
2016-03-27 20:00:00,19.36,distillate,MW,nem,TAS1
2016-03-27 20:05:00,19.37,distillate,MW,nem,TAS1
2016-03-27 20:10:00,19.37,distillate,MW,nem,TAS1
2016-03-27 20:15:00,19.43,distillate,MW,nem,TAS1
2016-03-27 20:20:00,19.31,distillate,MW,nem,TAS1
2016-03-27 20:25:00,19.37,distillate,MW,nem,TAS1
2016-03-27 20:30:00,19.49,distillate,MW,nem,TAS1
2016-03-27 20:35:00,19.35,distillate,MW,nem,TAS1
2016-03-27 20:40:00,19.34,distillate,MW,nem,TAS1
2016-03-27 20:45:00,19.36,distillate,MW,nem,TAS1
2016-03-27 20:50:00,19.36,distillate,MW,nem,TAS1
2016-03-27 20:55:00,19.35,distillate,MW,nem,TAS1
2016-03-27 21:00:00,19.33,distillate,MW,nem,TAS1
2016-03-27 21:05:00,19.42,distillate,MW,nem,TAS1
2016-03-27 21:10:00,19.29,distillate,MW,nem,TAS1
2016-03-27 21:15:00,19.34,distillate,MW,nem,TAS1
2016-03-27 21:20:00,19.48,distillate,MW,nem,TAS1
2016-03-27 21:25:00,19.22,distillate,MW,nem,TAS1
2016-03-27 21:30:00,19.32,distillate,MW,nem,TAS1
2016-03-27 21:35:00,19.45,distillate,MW,nem,TAS1
2016-03-27 21:40:00,19.3,distillate,MW,nem,TAS1
2016-03-27 21:45:00,19.34,distillate,MW,nem,TAS1
2016-03-27 21:50:00,19.4,distillate,MW,nem,TAS1
2016-03-27 21:55:00,19.27,distillate,MW,nem,TAS1
2016-03-27 22:00:00,19.32,distillate,MW,nem,TAS1
2016-03-27 22:05:00,19.33,distillate,MW,nem,TAS1
2016-03-27 22:10:00,19.3,distillate,MW,nem,TAS1
2016-03-27 22:15:00,19.35,distillate,MW,nem,TAS1
2016-03-27 22:20:00,19.41,distillate,MW,nem,TAS1
2016-03-27 22:25:00,19.41,distillate,MW,nem,TAS1
2016-03-27 22:30:00,19.37,distillate,MW,nem,TAS1
2016-03-27 22:35:00,19.28,distillate,MW,nem,TAS1
2016-03-27 22:40:00,19.36,distillate,MW,nem,TAS1
2016-03-27 22:45:00,19.25,distillate,MW,nem,TAS1
2016-03-27 22:50:00,19.32,distillate,MW,nem,TAS1
2016-03-27 22:55:00,19.3,distillate,MW,nem,TAS1
2016-03-27 23:00:00,19.56,distillate,MW,nem,TAS1
2016-03-27 23:05:00,19.48,distillate,MW,nem,TAS1
2016-03-27 23:10:00,19.59,distillate,MW,nem,TAS1
2016-03-27 23:15:00,19.23,distillate,MW,nem,TAS1
2016-03-27 23:20:00,19.35,distillate,MW,nem,TAS1
2016-03-27 23:25:00,19.36,distillate,MW,nem,TAS1
2016-03-27 23:30:00,19.69,distillate,MW,nem,TAS1
2016-03-27 23:35:00,19.64,distillate,MW,nem,TAS1
