datetime,data,type,unit,network,region
2018-06-06 02:00:00,0.0,distillate,MW,wem,WEM
2018-06-06 02:30:00,0.0,distillate,MW,wem,WEM
2018-06-06 03:00:00,0.0,distillate,MW,wem,WEM
2018-06-06 03:30:00,0.0,distillate,MW,wem,WEM
2018-06-06 04:00:00,0.0,distillate,MW,wem,WEM
2018-06-06 04:30:00,0.0,distillate,MW,wem,WEM
2018-06-06 05:00:00,0.0,distillate,MW,wem,WEM
2018-06-06 05:30:00,0.0,distillate,MW,wem,WEM
2018-06-06 06:00:00,0.0,distillate,MW,wem,WEM
2018-06-06 06:30:00,0.0,distillate,MW,wem,WEM
2018-06-06 07:00:00,0.0,distillate,MW,wem,WEM
2018-06-06 07:30:00,0.0,distillate,MW,wem,WEM
2018-06-06 08:00:00,0.0,distillate,MW,wem,WEM
2018-06-06 08:30:00,0.0,distillate,MW,wem,WEM
2018-06-06 09:00:00,0.0,distillate,MW,wem,WEM
2018-06-06 09:30:00,0.0,distillate,MW,wem,WEM
2018-06-06 10:00:00,0.0,distillate,MW,wem,WEM
2018-06-06 10:30:00,0.0,distillate,MW,wem,WEM
2018-06-06 11:00:00,0.0,distillate,MW,wem,WEM
2018-06-06 11:30:00,0.0,distillate,MW,wem,WEM
2018-06-06 12:00:00,0.0,distillate,MW,wem,WEM
2018-06-06 12:30:00,0.0,distillate,MW,wem,WEM
2018-06-06 13:00:00,0.0,distillate,MW,wem,WEM
2018-06-06 13:30:00,0.0,distillate,MW,wem,WEM
2018-06-06 14:00:00,0.0,distillate,MW,wem,WEM
2018-06-06 14:30:00,0.0,distillate,MW,wem,WEM
2018-06-06 15:00:00,0.0,distillate,MW,wem,WEM
2018-06-06 15:30:00,0.0,distillate,MW,wem,WEM
2018-06-06 16:00:00,0.0,distillate,MW,wem,WEM
2018-06-06 16:30:00,0.0,distillate,MW,wem,WEM
2018-06-06 17:00:00,22.92,distillate,MW,wem,WEM
2018-06-06 17:30:00,23.54,distillate,MW,wem,WEM
2018-06-06 18:00:00,11.6,distillate,MW,wem,WEM
2018-06-06 18:30:00,0.0,distillate,MW,wem,WEM
2018-06-06 19:00:00,0.0,distillate,MW,wem,WEM
2018-06-06 19:30:00,0.0,distillate,MW,wem,WEM
2018-06-06 20:00:00,0.0,distillate,MW,wem,WEM
2018-06-06 20:30:00,0.0,distillate,MW,wem,WEM
2018-06-06 21:00:00,0.0,distillate,MW,wem,WEM
2018-06-06 21:30:00,0.0,distillate,MW,wem,WEM
2018-06-06 22:00:00,0.0,distillate,MW,wem,WEM
2018-06-06 22:30:00,0.0,distillate,MW,wem,WEM
2018-06-06 23:00:00,0.0,distillate,MW,wem,WEM
2018-06-06 23:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 00:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 00:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 01:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 01:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 02:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 02:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 03:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 03:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 04:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 04:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 05:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 05:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 06:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 06:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 07:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 07:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 08:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 08:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 09:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 09:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 10:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 10:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 11:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 11:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 12:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 12:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 13:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 13:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 14:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 14:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 15:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 15:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 16:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 16:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 17:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 17:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 18:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 18:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 19:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 19:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 20:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 20:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 21:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 21:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 22:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 22:30:00,0.0,distillate,MW,wem,WEM
2018-06-07 23:00:00,0.0,distillate,MW,wem,WEM
2018-06-07 23:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 00:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 00:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 01:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 01:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 02:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 02:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 03:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 03:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 04:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 04:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 05:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 05:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 06:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 06:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 07:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 07:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 08:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 08:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 09:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 09:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 10:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 10:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 11:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 11:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 12:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 12:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 13:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 13:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 14:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 14:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 15:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 15:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 16:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 16:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 17:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 17:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 18:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 18:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 19:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 19:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 20:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 20:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 21:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 21:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 22:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 22:30:00,0.0,distillate,MW,wem,WEM
2018-06-08 23:00:00,0.0,distillate,MW,wem,WEM
2018-06-08 23:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 00:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 00:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 01:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 01:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 02:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 02:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 03:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 03:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 04:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 04:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 05:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 05:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 06:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 06:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 07:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 07:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 08:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 08:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 09:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 09:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 10:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 10:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 11:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 11:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 12:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 12:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 13:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 13:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 14:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 14:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 15:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 15:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 16:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 16:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 17:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 17:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 18:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 18:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 19:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 19:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 20:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 20:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 21:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 21:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 22:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 22:30:00,0.0,distillate,MW,wem,WEM
2018-06-09 23:00:00,0.0,distillate,MW,wem,WEM
2018-06-09 23:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 00:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 00:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 01:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 01:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 02:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 02:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 03:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 03:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 04:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 04:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 05:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 05:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 06:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 06:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 07:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 07:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 08:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 08:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 09:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 09:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 10:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 10:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 11:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 11:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 12:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 12:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 13:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 13:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 14:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 14:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 15:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 15:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 16:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 16:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 17:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 17:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 18:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 18:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 19:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 19:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 20:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 20:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 21:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 21:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 22:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 22:30:00,0.0,distillate,MW,wem,WEM
2018-06-10 23:00:00,0.0,distillate,MW,wem,WEM
2018-06-10 23:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 00:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 00:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 01:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 01:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 02:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 02:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 03:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 03:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 04:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 04:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 05:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 05:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 06:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 06:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 07:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 07:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 08:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 08:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 09:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 09:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 10:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 10:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 11:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 11:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 12:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 12:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 13:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 13:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 14:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 14:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 15:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 15:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 16:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 16:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 17:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 17:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 18:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 18:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 19:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 19:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 20:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 20:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 21:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 21:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 22:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 22:30:00,0.0,distillate,MW,wem,WEM
2018-06-11 23:00:00,0.0,distillate,MW,wem,WEM
2018-06-11 23:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 00:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 00:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 01:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 01:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 02:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 02:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 03:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 03:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 04:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 04:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 05:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 05:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 06:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 06:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 07:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 07:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 08:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 08:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 09:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 09:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 10:00:00,10.31,distillate,MW,wem,WEM
2018-06-12 10:30:00,10.37,distillate,MW,wem,WEM
2018-06-12 11:00:00,10.31,distillate,MW,wem,WEM
2018-06-12 11:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 12:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 12:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 13:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 13:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 14:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 14:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 15:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 15:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 16:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 16:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 17:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 17:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 18:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 18:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 19:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 19:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 20:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 20:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 21:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 21:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 22:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 22:30:00,0.0,distillate,MW,wem,WEM
2018-06-12 23:00:00,0.0,distillate,MW,wem,WEM
2018-06-12 23:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 00:00:00,0.0,distillate,MW,wem,WEM
2018-06-13 00:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 01:00:00,0.0,distillate,MW,wem,WEM
2018-06-13 01:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 02:00:00,0.0,distillate,MW,wem,WEM
2018-06-13 02:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 03:00:00,0.0,distillate,MW,wem,WEM
2018-06-13 03:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 04:00:00,0.0,distillate,MW,wem,WEM
2018-06-13 04:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 05:00:00,0.0,distillate,MW,wem,WEM
2018-06-13 05:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 06:00:00,0.0,distillate,MW,wem,WEM
2018-06-13 06:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 07:00:00,0.0,distillate,MW,wem,WEM
2018-06-13 07:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 08:00:00,12.68,distillate,MW,wem,WEM
2018-06-13 08:30:00,13.28,distillate,MW,wem,WEM
2018-06-13 09:00:00,43.26,distillate,MW,wem,WEM
2018-06-13 09:30:00,42.36,distillate,MW,wem,WEM
2018-06-13 10:00:00,13.96,distillate,MW,wem,WEM
2018-06-13 10:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 11:00:00,0.0,distillate,MW,wem,WEM
2018-06-13 11:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 12:00:00,0.0,distillate,MW,wem,WEM
2018-06-13 12:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 13:00:00,0.0,distillate,MW,wem,WEM
2018-06-13 13:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 14:00:00,0.0,distillate,MW,wem,WEM
2018-06-13 14:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 15:00:00,0.0,distillate,MW,wem,WEM
2018-06-13 15:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 16:00:00,3.598,distillate,MW,wem,WEM
2018-06-13 16:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 17:00:00,0.0,distillate,MW,wem,WEM
2018-06-13 17:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 18:00:00,0.0,distillate,MW,wem,WEM
2018-06-13 18:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 19:00:00,0.0,distillate,MW,wem,WEM
2018-06-13 19:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 20:00:00,0.0,distillate,MW,wem,WEM
2018-06-13 20:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 21:00:00,0.0,distillate,MW,wem,WEM
2018-06-13 21:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 22:00:00,0.0,distillate,MW,wem,WEM
2018-06-13 22:30:00,0.0,distillate,MW,wem,WEM
2018-06-13 23:00:00,0.0,distillate,MW,wem,WEM
2018-06-13 23:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 00:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 00:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 01:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 01:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 02:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 02:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 03:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 03:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 04:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 04:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 05:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 05:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 06:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 06:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 07:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 07:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 08:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 08:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 09:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 09:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 10:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 10:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 11:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 11:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 12:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 12:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 13:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 13:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 14:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 14:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 15:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 15:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 16:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 16:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 17:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 17:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 18:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 18:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 19:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 19:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 20:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 20:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 21:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 21:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 22:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 22:30:00,0.0,distillate,MW,wem,WEM
2018-06-14 23:00:00,0.0,distillate,MW,wem,WEM
2018-06-14 23:30:00,0.0,distillate,MW,wem,WEM
2018-06-15 00:00:00,0.0,distillate,MW,wem,WEM
2018-06-15 00:30:00,0.0,distillate,MW,wem,WEM
2018-06-15 01:00:00,0.0,distillate,MW,wem,WEM
2018-06-15 01:30:00,0.0,distillate,MW,wem,WEM
2018-06-15 02:00:00,0.0,distillate,MW,wem,WEM
2018-06-15 02:30:00,0.0,distillate,MW,wem,WEM
2018-06-15 03:00:00,0.0,distillate,MW,wem,WEM
2018-06-15 03:30:00,0.0,distillate,MW,wem,WEM
2018-06-15 04:00:00,0.0,distillate,MW,wem,WEM
2018-06-15 04:30:00,0.0,distillate,MW,wem,WEM
2018-06-15 05:00:00,0.0,distillate,MW,wem,WEM
2018-06-15 05:30:00,0.0,distillate,MW,wem,WEM
2018-06-15 06:00:00,0.0,distillate,MW,wem,WEM
2018-06-15 06:30:00,0.0,distillate,MW,wem,WEM
2018-06-15 07:00:00,0.0,distillate,MW,wem,WEM
2018-06-15 07:30:00,0.0,distillate,MW,wem,WEM
2018-06-15 08:00:00,0.0,distillate,MW,wem,WEM
2018-06-15 08:30:00,0.0,distillate,MW,wem,WEM
2018-06-15 09:00:00,0.0,distillate,MW,wem,WEM
2018-06-15 09:30:00,0.0,distillate,MW,wem,WEM
2018-06-15 10:00:00,0.0,distillate,MW,wem,WEM
2018-06-15 10:30:00,0.0,distillate,MW,wem,WEM
2018-06-15 11:00:00,0.0,distillate,MW,wem,WEM
